Tweet,Tokenized_Tweets,Corrected_Words,Emoji
2 ORAS NA LANG BAGO ANG BOTOHAN PARA SA hashtagELEKSYON2022 Abangan ang komprehensibong election marathon coverage ng GMA News and Public Affairs sa TV online at radyo mula May 9 hanggang May 10 sa GMA Network GTV o panoorin ang aming livestream sa GMA News YouTube channel,"['2', 'oras', 'na', 'lang', 'bago', 'ang', 'botohan', 'para', 'sa', 'hashtageleksyon2022', 'abangan', 'ang', 'komprehensibong', 'election', 'marathon', 'coverage', 'ng', 'gma', 'news', 'and', 'public', 'affairs', 'sa', 'tv', 'online', 'at', 'radyo', 'mula', 'may', '9', 'hanggang', 'may', '10', 'sa', 'gma', 'network', 'gtv', 'o', 'panoorin', 'ang', 'aming', 'livestream', 'sa', 'gma', 'news', 'youtube', 'channel']","oras, botohan, abangan, komprehensibong, election, marathon, coverage, gma, news, public, affair, online, radyo, gma, network, gtv, panoorin, livestream, gma, news, youtube, channel",
Buong puwersang nakatutok LIVE ang GMA News and Public Affairs sa lahat ng bago at maiinit na balita ngayong hashtagEleksyon2022 Subaybayan ang aming komprehensibong election marathon coverage sa TV online at radyo,"['buong', 'puwersang', 'nakatutok', 'live', 'ang', 'gma', 'news', 'and', 'public', 'affairs', 'sa', 'lahat', 'ng', 'bago', 'at', 'maiinit', 'na', 'balita', 'ngayong', 'hashtageleksyon2022', 'subaybayan', 'ang', 'aming', 'komprehensibong', 'election', 'marathon', 'coverage', 'sa', 'tv', 'online', 'at', 'radyo']","buong, puwersang, nakatutok, live, gma, news, public, affair, maiinit, balita, subaybayan, komprehensibong, election, marathon, coverage, online, radyo",
Nagsimula na ang distribution ng mga balota sa mga teacher ng Fort Bonifacio Elementary School Makati City 20 polling precincts ang nasa eskwelahang ito at inaasahang halos 16000 ang mga botanteng boboto rito ngayong araw hashtagEleksyon2022 via Julius Spencer CayabyabGMA News,"['nagsimula', 'na', 'ang', 'distribution', 'ng', 'mga', 'balota', 'sa', 'mga', 'teacher', 'ng', 'fort', 'bonifacio', 'elementary', 'school', 'makati', 'city', '20', 'polling', 'precincts', 'ang', 'nasa', 'eskwelahang', 'ito', 'at', 'inaasahang', 'halos', '16000', 'ang', 'mga', 'botanteng', 'boboto', 'rito', 'ngayong', 'araw', 'hashtageleksyon2022', 'via', 'julius', 'spencer', 'cayabyabgma', 'news']","nagsimula, distribution, balota, teacher, fort, bonifacio, elementary, school, makati, city, polling, precinct, eskwelahang, inaasahang, halo, botanteng, boboto, rito, araw, julius, spencer, cayabyabgma, news",
Replying to Take note MyKodigo is not an official Comelec activity Responses or results generated by this service will not be saved or used by Comelec or GMA in any way,"['replying', 'to', 'take', 'note', 'mykodigo', 'is', 'not', 'an', 'official', 'commission_on_elections', 'activity', 'responses', 'or', 'results', 'generated', 'by', 'this', 'service', 'will', 'not', 'be', 'saved', 'or', 'used', 'by', 'commission_on_elections', 'or', 'gma', 'in', 'any', 'way']","replying, note, mykodigo, official, commission_on_elections, activity, response, generated, service, saved, commission_on_elections, gma",
Are you looking for a downloadable sample ballot for the 2022 Philippine national and local elections Use MyKodigo hashtagEleksyon2022,"['are', 'you', 'looking', 'for', 'a', 'downloadable', 'sample', 'ballot', 'for', 'the', '2022', 'philippine', 'national', 'and', 'local', 'elections', 'use', 'mykodigo', 'hashtageleksyon2022']","downloadable, sample, ballot, philippine, national, local, election, mykodigo",
Ilang Electoral Board sa Sto Rosario Elementary School sa Pateros nakuha na ang kanilang mga election paraphernalia at mga balota hashtagEleksyon2022 via,"['ilang', 'electoral', 'board', 'sa', 'sto', 'rosario', 'elementary', 'school', 'sa', 'pateros', 'nakuha', 'na', 'ang', 'kanilang', 'mga', 'election', 'paraphernalia', 'at', 'mga', 'balota', 'hashtageleksyon2022', 'via']","electoral, board, sto, rosario, elementary, school, pateros, nakuha, election, paraphernalia, balota",
Tila fiesta sa bahagi ng Acacia Lane Brgy Addition Hills Mandaluyong City sa dami ng mga nakasabit na campaign materials hashtagEleksyon2022 via,"['tila', 'fiesta', 'sa', 'bahagi', 'ng', 'acacia', 'lane', 'barangay', 'addition', 'hills', 'mandaluyong', 'city', 'sa', 'dami', 'ng', 'mga', 'nakasabit', 'na', 'campaign', 'materials', 'hashtageleksyon2022', 'via']","tila, fiesta, bahagi, acacia, lane, barangay, addition, hill, mandaluyong, city, dami, nakasabit, campaign, material",
Mga campaign material nagkalat rin sa paligid Ramon Magsaysay High School sa Espaa Blvd Maynila hashtagEleksyon2022 via,"['mga', 'campaign', 'material', 'nagkalat', 'rin', 'sa', 'paligid', 'ramon', 'magsaysay', 'high', 'school', 'sa', 'espaa', 'blvd', 'maynila', 'hashtageleksyon2022', 'via']","campaign, material, nagkalat, paligid, ramon, magsaysay, high, school, espaa, blvd, maynila",
Today is the day Go out and VOTE Philippines hashtagEleksyon2022,"['today', 'is', 'the', 'day', 'go', 'out', 'and', 'vote', 'philippines', 'hashtageleksyon2022']","today, day, vote, philippine",
INKED hashtagEleksyon2022 hashtagKulayRosaAngBukas,"['inked', 'hashtageleksyon2022', 'hashtagkulayrosaangbukas']","inked, hashtagkulayrosaangbukas",
TODAY IS THE DAY GO OUT AND VOTE cherry_blossom LET US WIN THIS hashtagEleksyon2022 hashtagIpana7oNa10ParaSaLahat,"['today', 'is', 'the', 'day', 'go', 'out', 'and', 'vote', 'cherry_blossom', 'let', 'us', 'win', 'this', 'hashtageleksyon2022', 'hashtagipana7ona10parasalahat']","today, day, vote, cherry_blossom, win, hashtagipanaonaparasalahat",cherry_blossom
cant help but to post this too thank you for your braveness hashtagEleksyon2022,"['cant', 'help', 'but', 'to', 'post', 'this', 'too', 'thank', 'you', 'for', 'your', 'braveness', 'hashtageleksyon2022']","post, braveness",
Claiming this positive energy beating_heart green_heart cherry_blossom hashtagEleksyon2022,"['claiming', 'this', 'positive', 'energy', 'beating_heart', 'green_heart', 'cherry_blossom', 'hashtageleksyon2022']","claiming, positive, energy, beating_heart, green_heart, cherry_blossom","beating_heart, green_heart, cherry_blossom"
Done Voting for a better Philippines hashtagHalalan2022 hashtagEleksyon2022 hashtagLeniKiko2022 hashtagKulayRosaAngBukas,"['done', 'voting', 'for', 'a', 'better', 'philippines', 'hashtaghalalan2022', 'hashtageleksyon2022', 'hashtaglenikiko2022', 'hashtagkulayrosaangbukas']","voting, philippine, hashtaglenikiko, hashtagkulayrosaangbukas",
Lets do it flexed_biceps_mediumlight_skin_tone hashtagEleksyon2022,"['lets', 'do', 'it', 'flexed_biceps_mediumlight_skin_tone', 'hashtageleksyon2022']",flexed_biceps_mediumlight_skin_tone,flexed_biceps_mediumlight_skin_tone
Vote and let yout voice be heard Philippines hashtagLeniRobredoForPresident hashtagHalalan2022 hashtagIpana10NatinParaSaLahat hashtagEleksyon2022,"['vote', 'and', 'let', 'yout', 'voice', 'be', 'heard', 'philippines', 'hashtaglenirobredoforpresident', 'hashtaghalalan2022', 'hashtagipana10natinparasalahat', 'hashtageleksyon2022']","vote, yout, voice, heard, philippine, hashtaglenirobredoforpresident, hashtagipananatinparasalahat",
Im voting with my parents relieved_face 3 sure votes agad for LeniKiko heart_hands_light_skin_tone hashtagEleksyon2022,"['im', 'voting', 'with', 'my', 'parents', 'relieved_face', '3', 'sure', 'votes', 'agad', 'for', 'lenikiko', 'heart_hands_light_skin_tone', 'hashtageleksyon2022']","voting, parent, relieved_face, vote, agad, lenikiko, heart_hands_light_skin_tone","relieved_face, heart_hands_light_skin_tone"
Today I voted for the Philippines tulip hashtagEleksyon2022,"['today', 'i', 'voted', 'for', 'the', 'philippines', 'tulip', 'hashtageleksyon2022']","today, voted, philippine, tulip",
Im desperate for good governance Please Lord loudly_crying_face cherry_blossom hashtagIpana10NatinParaSaLahat hashtagEleksyon2022,"['im', 'desperate', 'for', 'good', 'governance', 'please', 'lord', 'loudly_crying_face', 'cherry_blossom', 'hashtagipana10natinparasalahat', 'hashtageleksyon2022']","desperate, good, governance, lord, loudly_crying_face, cherry_blossom, hashtagipananatinparasalahat","loudly_crying_face, cherry_blossom"
cherry_blossom Leni Kiko cutie cherry_blossom hashtagEleksyon2022 hashtagIpanloNa10ToParaSaLahat,"['cherry_blossom', 'leni', 'kiko', 'cutie', 'cherry_blossom', 'hashtageleksyon2022', 'hashtagipanlona10toparasalahat']","cherry_blossom, leni, kiko, cutie, cherry_blossom, hashtagipanlonatoparasalahat","cherry_blossom, cherry_blossom"
GMAs state of the art Studio 2 makes its debut for the networks hashtagEleksyon2022 coverage,"['gmas', 'state', 'of', 'the', 'art', 'studio', '2', 'makes', 'its', 'debut', 'for', 'the', 'networks', 'hashtageleksyon2022', 'coverage']","gmas, state, art, studio, debut, network, coverage",
Ito na KINAKABAHAN NA TALAGA hashtagEleksyon2022,"['ito', 'na', 'kinakabahan', 'na', 'talaga', 'hashtageleksyon2022']",kinakabahan,
HAPAKAYABANG pero ang galing smiling_face_with_hearteyes rolling_on_the_floor_laughing hashtagEleksyon2022,"['hapakayabang', 'pero', 'ang', 'galing', 'smiling_face_with_hearteyes', 'rolling_on_the_floor_laughing', 'hashtageleksyon2022']","hapakayabang, galing, smiling_face_with_hearteyes, rolling_on_the_floor_laughing","smiling_face_with_hearteyes, rolling_on_the_floor_laughing"
hashtagEleksyon2022 Go out and vote beating_heart cherry_blossom tulip,"['hashtageleksyon2022', 'go', 'out', 'and', 'vote', 'beating_heart', 'cherry_blossom', 'tulip']","vote, beating_heart, cherry_blossom, tulip","beating_heart, cherry_blossom"
hashtagEleksyon2022,['hashtageleksyon2022'],,
Please please stop electing idiots ballot_box_with_ballot Vote for Philippines Vote for continuity Vote hashtagMarcosDuterte2022 and then guard your vote its sanctity and worth white_heart Good luck Philippines hashtagHalalan2022 hashtagEleksyon2022,"['please', 'please', 'stop', 'electing', 'idiots', 'ballot_box_with_ballot', 'vote', 'for', 'philippines', 'vote', 'for', 'continuity', 'vote', 'hashtagmarcosduterte2022', 'and', 'then', 'guard', 'your', 'vote', 'its', 'sanctity', 'and', 'worth', 'white_heart', 'good', 'luck', 'philippines', 'hashtaghalalan2022', 'hashtageleksyon2022']","electing, idiot, ballot_box_with_ballot, vote, philippine, vote, continuity, vote, hashtagmarcosduterte, guard, vote, sanctity, worth, white_heart, good, luck, philippine","ballot_box_with_ballot, white_heart"
Please stop electing idiots hashtagHalalan2022 hashtagEleksyon2022,"['please', 'stop', 'electing', 'idiots', 'hashtaghalalan2022', 'hashtageleksyon2022']","electing, idiot",
GMA News being extra for todays videoooo LEZGO hashtagEleksyon2022,"['gma', 'news', 'being', 'extra', 'for', 'todays', 'videoooo', 'lezgo', 'hashtageleksyon2022']","gma, news, extra, today, videoooo, lezgo",
Tutukan ang pinakamalaking election coverage sa Pilipinas sa May 9 2022 at samahan ang GMA News and Public Affairs team na ihatid ang pinakakomprehensibong updates dito hashtagEleksyon2022 hashtagDapatTotoo,"['tutukan', 'ang', 'pinakamalaking', 'election', 'coverage', 'sa', 'pilipinas', 'sa', 'may', '9', '2022', 'at', 'samahan', 'ang', 'gma', 'news', 'and', 'public', 'affairs', 'team', 'na', 'ihatid', 'ang', 'pinakakomprehensibong', 'updates', 'dito', 'hashtageleksyon2022', 'hashtagdapattotoo']","tutukan, pinakamalaking, election, coverage, pilipinas, samahan, gma, news, public, affair, team, ihatid, pinakakomprehensibong, update, hashtagdapattotoo",
Good morning Philippink cherry_blossom cherry_blossom I woke up and chose violence for todays video cherry_blossom tulip growing_heart hand_with_index_finger_and_thumb_crossed_mediumlight_skin_tone hashtagLeniRobredoForPresident hashtagEleksyon2022 hashtagIpana7oNa10ToParaSaLahat,"['good', 'morning', 'philippink', 'cherry_blossom', 'cherry_blossom', 'i', 'woke', 'up', 'and', 'chose', 'violence', 'for', 'todays', 'video', 'cherry_blossom', 'tulip', 'growing_heart', 'hand_with_index_finger_and_thumb_crossed_mediumlight_skin_tone', 'hashtaglenirobredoforpresident', 'hashtageleksyon2022', 'hashtagipana7ona10toparasalahat']","good, morning, philippink, cherry_blossom, cherry_blossom, woke, chose, violence, today, video, cherry_blossom, tulip, growing_heart, hand_with_index_finger_and_thumb_crossed_mediumlight_skin_tone, hashtaglenirobredoforpresident, hashtagipanaonatoparasalahat","cherry_blossom, cherry_blossom, cherry_blossom, growing_heart, hand_with_index_finger_and_thumb_crossed_mediumlight_skin_tone"
WE WILL WIN THIS PARA SA BAYAN cherry_blossom hashtagEleksyon2022,"['we', 'will', 'win', 'this', 'para', 'sa', 'bayan', 'cherry_blossom', 'hashtageleksyon2022']","win, bayan, cherry_blossom",cherry_blossom
Done casting my vote Vote wisely Filipino hashtagEleksyon2022 hashtagLeniRobredoForPresident hashtagIpanloNa10To,"['done', 'casting', 'my', 'vote', 'vote', 'wisely', 'filipino', 'hashtageleksyon2022', 'hashtaglenirobredoforpresident', 'hashtagipanlona10to']","casting, vote, vote, wisely, filipino, hashtaglenirobredoforpresident, hashtagipanlonato",
mood for the day and the rest of the week hashtagEleksyon2022,"['mood', 'for', 'the', 'day', 'and', 'the', 'rest', 'of', 'the', 'week', 'hashtageleksyon2022']","mood, day, rest, week",
FILIPINO VOTERS BEWARE there were people going around my precinct giving preshaded ballots saying these are sample ballots THIS IS NOT ALLOWED ANYMORE THAT IS STILL CAMPAIGNING PLEASE REPORT WHATEVER YOU SEE TO POLL WATCHERS AND TAKE A PICTUREVIDEO hashtagEleksyon2022,"['filipino', 'voters', 'beware', 'there', 'were', 'people', 'going', 'around', 'my', 'precinct', 'giving', 'preshaded', 'ballots', 'saying', 'these', 'are', 'sample', 'ballots', 'this', 'is', 'not', 'allowed', 'anymore', 'that', 'is', 'still', 'campaigning', 'please', 'report', 'whatever', 'you', 'see', 'to', 'poll', 'watchers', 'and', 'take', 'a', 'picturevideo', 'hashtageleksyon2022']","filipino, voter, beware, people, precinct, preshaded, ballot, sample, ballot, allowed, campaigning, report, poll, watcher, picturevideo",
my favorite placard Beat him Leni one more time hashtagEleksyon2022,"['my', 'favorite', 'placard', 'beat', 'him', 'leni', 'one', 'more', 'time', 'hashtageleksyon2022']","favorite, placard, beat, leni, time",
crying and throwing uppp its now or never guys hashtagEleksyon2022,"['crying', 'and', 'throwing', 'uppp', 'its', 'now', 'or', 'never', 'guys', 'hashtageleksyon2022']","cry, throwing, uppp, guy",
As a night person I still cant believe I woke up at 5am with ease kanina to be one of the first voters here at my precinct Mga hindi sanay gumising ng maaga for Leni hashtagEleksyon2022 hashtagipana7ona10toparasalahat,"['as', 'a', 'night', 'person', 'i', 'still', 'cant', 'believe', 'i', 'woke', 'up', 'at', '5am', 'with', 'ease', 'kanina', 'to', 'be', 'one', 'of', 'the', 'first', 'voters', 'here', 'at', 'my', 'precinct', 'mga', 'hindi', 'sanay', 'gumising', 'ng', 'maaga', 'for', 'leni', 'hashtageleksyon2022', 'hashtagipana7ona10toparasalahat']","night, person, woke, am, ease, kanina, voter, precinct, sanay, gumising, maaga, leni, hashtagipanaonatoparasalahat",
FiloBLINKs stand for what is right for our country Para sa Bayan hashtagEleksyon2022,"['filoblinks', 'stand', 'for', 'what', 'is', 'right', 'for', 'our', 'country', 'para', 'sa', 'bayan', 'hashtageleksyon2022']","filoblinks, stand, country, bayan",
Its Election Day in the Philippines Philippines Exercise your right to vote mga karunners and make sure to vote wisely smiling_face_with_smiling_eyes hashtageleksyon2022,"['its', 'election', 'day', 'in', 'the', 'philippines', 'philippines', 'exercise', 'your', 'right', 'to', 'vote', 'mga', 'karunners', 'and', 'make', 'sure', 'to', 'vote', 'wisely', 'smiling_face_with_smiling_eyes', 'hashtageleksyon2022']","election, day, philippine, philippine, exercise, vote, karunners, vote, wisely, smiling_face_with_smiling_eyes",smiling_face_with_smiling_eyes
Done voting my Candidates hand_with_index_finger_and_thumb_crossed_light_skin_tone tulip hashtagLeniRobredoForPresident hashtagKikoForVicePresident hashtagEleksyon2022,"['done', 'voting', 'my', 'candidates', 'hand_with_index_finger_and_thumb_crossed_light_skin_tone', 'tulip', 'hashtaglenirobredoforpresident', 'hashtagkikoforvicepresident', 'hashtageleksyon2022']","voting, candidate, hand_with_index_finger_and_thumb_crossed_light_skin_tone, tulip, hashtaglenirobredoforpresident, hashtagkikoforvicepresident",hand_with_index_finger_and_thumb_crossed_light_skin_tone
Godbless Philippines white_heart Philippines hashtagEleksyon2022 hashtagElection2022PH,"['godbless', 'philippines', 'white_heart', 'philippines', 'hashtageleksyon2022', 'hashtagelection2022ph']","godbless, philippine, white_heart, philippine",white_heart
THIS IS IT BRACE YOURSELVES Google trends FINAL standing before the d day Ilocos Norte hashtagLeniRobredoForPresident hashtagEleksyon2022 KINAKABAHAN AKO PROOF IS COMING hashtagKulayRosaAngBukas Please Lord Election Anxiety,"['this', 'is', 'it', 'brace', 'yourselves', 'google', 'trends', 'final', 'standing', 'before', 'the', 'd', 'day', 'ilocos', 'norte', 'hashtaglenirobredoforpresident', 'hashtageleksyon2022', 'kinakabahan', 'ako', 'proof', 'is', 'coming', 'hashtagkulayrosaangbukas', 'please', 'lord', 'election', 'anxiety']","brace, google, trend, final, standing, day, ilocos, norte, hashtaglenirobredoforpresident, kinakabahan, proof, coming, hashtagkulayrosaangbukas, lord, election, anxiety",
